0.05217141,0.04973084,0.00601356
0.21266551,0.20672494,-0.13488868
1.00000000,-0.99999982,-0.42290732
1.00000000,-1.00000000,-1.00000000
1.00000000,-1.00000000,-0.98468179
-1.00000000,-1.00000000,-1.00000000
0.99995530,0.60169482,-0.84349817
1.00000000,-1.00000000,1.00000000
-0.48216709,-0.78720242,-0.93056625
